class,fname,x1,y1,x2,y2
137,00815.jpg,34,74,473,273
57,00816.jpg,12,34,139,78
143,00817.jpg,28,96,477,317
160,00818.jpg,57,220,673,468
135,00819.jpg,8,17,388,287
63,00820.jpg,30,116,963,523
78,00821.jpg,37,153,411,299
152,00822.jpg,391,169,859,401
62,00823.jpg,15,24,144,72
114,00824.jpg,174,243,846,546
23,00825.jpg,3,57,455,287
110,00826.jpg,120,90,610,359
132,00827.jpg,165,123,645,366
163,00828.jpg,4,91,600,308
63,00829.jpg,191,332,1027,663
52,00830.jpg,159,131,533,356
61,00831.jpg,51,55,618,377
113,00832.jpg,14,5,246,188
135,00833.jpg,102,85,463,360
120,00834.jpg,26,113,612,372
24,00835.jpg,80,158,453,345
177,00836.jpg,27,125,425,311
78,00837.jpg,44,112,633,374
193,00838.jpg,20,224,988,644
146,00839.jpg,35,19,614,435
58,00840.jpg,105,104,626,312
151,00841.jpg,41,67,432,286
114,00842.jpg,42,147,753,414
159,00843.jpg,17,31,342,242
171,00844.jpg,30,15,639,419
188,00845.jpg,52,16,246,168
86,00846.jpg,39,119,558,434
159,00847.jpg,56,23,415,334
160,00848.jpg,21,96,755,412
60,00849.jpg,1,125,549,372
134,00850.jpg,47,179,1227,812
195,00851.jpg,9,85,335,209
195,00852.jpg,30,308,1511,975
153,00853.jpg,35,258,1218,908
71,00854.jpg,45,41,420,280
137,00855.jpg,29,66,614,433
41,00856.jpg,51,105,341,189
118,00857.jpg,57,87,569,437
2,00858.jpg,139,416,1954,1149
30,00859.jpg,11,32,575,357
104,00860.jpg,273,145,658,366
102,00861.jpg,83,103,500,371
119,00862.jpg,36,47,964,444
77,00863.jpg,26,98,623,431
103,00864.jpg,25,128,959,450
17,00865.jpg,11,74,392,255
52,00866.jpg,11,79,627,480
87,00867.jpg,20,135,557,367
88,00868.jpg,17,38,231,152
187,00869.jpg,35,75,592,334
28,00870.jpg,38,74,326,205
45,00871.jpg,373,350,780,631
55,00872.jpg,69,109,461,284
163,00873.jpg,517,291,765,462
70,00874.jpg,49,142,426,307
96,00875.jpg,34,79,749,461
75,00876.jpg,51,121,588,387
78,00877.jpg,61,33,241,195
6,00878.jpg,101,162,882,650
91,00879.jpg,16,196,670,405
8,00880.jpg,16,99,439,254
191,00881.jpg,18,63,885,663
182,00882.jpg,140,122,1059,496
131,00883.jpg,14,29,643,408
91,00884.jpg,14,72,245,173
193,00885.jpg,51,31,565,352
47,00886.jpg,111,68,393,309
1,00887.jpg,6,9,124,89
14,00888.jpg,7,51,253,156
163,00889.jpg,34,400,1555,1153
169,00890.jpg,26,15,698,386
185,00891.jpg,93,106,1160,799
189,00892.jpg,32,48,1534,791
107,00893.jpg,28,134,410,316
126,00894.jpg,11,31,578,268
133,00895.jpg,24,108,709,375
44,00896.jpg,61,55,258,161
44,00897.jpg,30,34,513,274
6,00898.jpg,89,68,483,310
20,00899.jpg,60,93,657,353
175,00900.jpg,64,75,256,158
144,00901.jpg,160,59,759,346
189,00902.jpg,6,40,256,170
99,00903.jpg,316,393,1755,1074
171,00904.jpg,15,96,504,279
73,00905.jpg,26,81,615,365
188,00906.jpg,68,52,435,331
122,00907.jpg,21,73,464,294
53,00908.jpg,18,71,632,390
62,00909.jpg,50,63,541,346
40,00910.jpg,33,2,593,456
138,00911.jpg,20,76,898,612
7,00912.jpg,82,33,542,234
152,00913.jpg,9,51,635,414
149,00914.jpg,40,283,1546,964
95,00915.jpg,206,222,746,467
148,00916.jpg,15,70,622,378
92,00917.jpg,11,51,442,198
20,00918.jpg,37,180,615,445
132,00919.jpg,127,155,525,383
4,00920.jpg,56,23,776,372
185,00921.jpg,88,367,1189,730
55,00922.jpg,10,29,444,203
51,00923.jpg,13,23,150,82
67,00924.jpg,14,63,287,181
73,00925.jpg,3,135,1199,771
42,00926.jpg,8,37,237,142
174,00927.jpg,25,68,618,365
57,00928.jpg,75,130,702,396
66,00929.jpg,22,29,498,204
33,00930.jpg,31,89,296,187
191,00931.jpg,86,194,570,426
59,00932.jpg,37,57,392,294
181,00933.jpg,48,36,576,469
23,00934.jpg,90,31,922,699
146,00935.jpg,3,77,615,463
15,00936.jpg,8,13,644,255
141,00937.jpg,18,56,223,142
43,00938.jpg,69,59,736,415
171,00939.jpg,11,95,619,301
21,00940.jpg,109,113,360,233
126,00941.jpg,57,139,537,364
62,00942.jpg,226,220,926,543
50,00943.jpg,249,129,699,394
46,00944.jpg,248,169,737,454
108,00945.jpg,31,55,216,132
1,00946.jpg,48,24,441,202
107,00947.jpg,12,105,417,257
80,00948.jpg,7,69,250,176
116,00949.jpg,48,10,197,112
191,00950.jpg,193,196,1372,1075
95,00951.jpg,115,34,733,555
195,00952.jpg,10,26,274,162
172,00953.jpg,151,97,842,537
195,00954.jpg,22,12,685,330
81,00955.jpg,37,109,692,363
20,00956.jpg,8,17,590,298
75,00957.jpg,116,105,948,650
192,00958.jpg,143,229,971,598
151,00959.jpg,125,234,848,431
108,00960.jpg,3,56,251,148
161,00961.jpg,1,86,585,475
189,00962.jpg,189,64,1363,883
55,00963.jpg,46,76,562,265
116,00964.jpg,32,70,370,287
61,00965.jpg,1,97,494,375
27,00966.jpg,18,89,626,416
68,00967.jpg,57,108,551,400
61,00968.jpg,8,67,800,511
96,00969.jpg,367,292,1199,749
52,00970.jpg,23,27,555,326
34,00971.jpg,32,178,597,397
169,00972.jpg,187,91,509,315
92,00973.jpg,41,26,842,262
115,00974.jpg,26,118,445,306
16,00975.jpg,44,136,581,362
190,00976.jpg,25,64,255,138
33,00977.jpg,127,61,597,344
62,00978.jpg,83,106,732,434
87,00979.jpg,37,126,963,734
101,00980.jpg,133,165,769,535
50,00981.jpg,28,68,1978,1038
156,00982.jpg,16,52,259,174
128,00983.jpg,78,21,521,283
181,00984.jpg,128,250,899,571
37,00985.jpg,79,64,281,190
133,00986.jpg,30,114,1001,765
40,00987.jpg,10,25,310,221
23,00988.jpg,394,379,1624,1033
53,00989.jpg,9,34,253,157
161,00990.jpg,5,99,638,324
31,00991.jpg,108,62,391,327
168,00992.jpg,59,106,581,309
115,00993.jpg,20,222,948,654
112,00994.jpg,55,297,664,600
63,00995.jpg,75,186,596,571
104,00996.jpg,3,70,333,212
60,00997.jpg,11,84,253,182
58,00998.jpg,96,3,635,445
58,00999.jpg,79,75,585,355
119,01000.jpg,214,382,1459,1117
43,01001.jpg,36,13,611,302
43,01002.jpg,43,96,561,359
192,01003.jpg,197,237,546,386
56,01004.jpg,22,22,255,172
65,01005.jpg,15,86,294,214
170,01006.jpg,128,82,1952,1395
137,01007.jpg,61,189,976,656
43,01008.jpg,45,203,982,564
70,01009.jpg,39,100,479,317
6,01010.jpg,6,3,932,639
101,01011.jpg,248,147,554,323
6,01012.jpg,58,72,763,529
152,01013.jpg,63,72,250,149
100,01014.jpg,140,114,1335,917
194,01015.jpg,42,111,777,562
170,01016.jpg,482,134,1382,739
127,01017.jpg,39,84,994,656
162,01018.jpg,89,209,730,482
168,01019.jpg,219,213,1156,543
83,01020.jpg,81,96,556,385
162,01021.jpg,10,13,247,182
23,01022.jpg,110,31,833,422
26,01023.jpg,423,339,1059,619
155,01024.jpg,9,67,397,239
129,01025.jpg,37,74,756,356
53,01026.jpg,1,51,258,172
50,01027.jpg,34,88,750,540
180,01028.jpg,71,144,1101,712
70,01029.jpg,6,47,316,235
143,01030.jpg,25,67,619,432
2,01031.jpg,130,10,839,346
54,01032.jpg,34,52,442,319
61,01033.jpg,49,279,2791,1870
2,01034.jpg,115,63,817,324
135,01035.jpg,127,99,521,366
27,01036.jpg,24,50,258,171
127,01037.jpg,17,29,640,445
182,01038.jpg,105,78,1330,817
41,01039.jpg,70,116,465,308
88,01040.jpg,28,21,105,79
119,01041.jpg,27,87,623,402
73,01042.jpg,23,78,383,254
124,01043.jpg,199,184,1116,809
91,01044.jpg,33,57,608,429
149,01045.jpg,44,103,596,376
193,01046.jpg,58,46,454,393
82,01047.jpg,30,34,232,157
20,01048.jpg,21,105,619,372
167,01049.jpg,187,133,1504,891
132,01050.jpg,157,172,693,441
42,01051.jpg,6,35,624,316
152,01052.jpg,150,33,1729,1008
171,01053.jpg,9,88,340,241
43,01054.jpg,38,212,797,482
111,01055.jpg,27,20,288,198
135,01056.jpg,108,68,693,304
79,01057.jpg,6,178,588,386
93,01058.jpg,14,97,493,359
26,01059.jpg,25,112,579,289
69,01060.jpg,12,34,423,239
32,01061.jpg,3,64,258,181
61,01062.jpg,2,169,629,369
78,01063.jpg,351,286,3753,2243
37,01064.jpg,4,37,319,217
34,01065.jpg,277,454,1504,1069
150,01066.jpg,33,139,659,390
114,01067.jpg,28,89,452,345
191,01068.jpg,86,160,1549,1090
81,01069.jpg,17,34,993,563
86,01070.jpg,52,59,438,288
60,01071.jpg,30,209,1014,589
17,01072.jpg,12,21,320,218
24,01073.jpg,8,63,545,314
69,01074.jpg,127,627,1993,1308
111,01075.jpg,4,8,290,176
39,01076.jpg,393,201,639,310
45,01077.jpg,81,258,717,465
167,01078.jpg,68,191,946,646
37,01079.jpg,51,151,732,430
192,01080.jpg,49,40,591,369
196,01081.jpg,22,47,278,213
92,01082.jpg,63,38,429,305
113,01083.jpg,12,33,438,241
49,01084.jpg,45,37,566,304
14,01085.jpg,90,53,460,257
55,01086.jpg,11,136,392,254
73,01087.jpg,21,35,361,212
159,01088.jpg,70,57,429,267
30,01089.jpg,196,172,1396,890
153,01090.jpg,15,57,528,299
22,01091.jpg,105,167,582,307
25,01092.jpg,24,187,586,483
93,01093.jpg,2,79,479,359
22,01094.jpg,2,7,300,225
56,01095.jpg,128,272,1150,785
159,01096.jpg,17,57,630,399
18,01097.jpg,91,99,529,381
112,01098.jpg,37,315,1181,727
45,01099.jpg,246,681,1344,1069
131,01100.jpg,170,198,1084,843
104,01101.jpg,155,73,489,238
86,01102.jpg,3,5,198,118
48,01103.jpg,14,35,261,169
185,01104.jpg,54,16,569,332
7,01105.jpg,61,46,682,336
167,01106.jpg,126,234,809,509
66,01107.jpg,22,141,1011,485
55,01108.jpg,12,166,472,295
167,01109.jpg,578,169,1427,925
184,01110.jpg,70,260,1003,627
189,01111.jpg,31,124,414,279
193,01112.jpg,199,192,908,617
88,01113.jpg,9,14,262,189
71,01114.jpg,78,31,435,329
29,01115.jpg,224,197,1833,1364
55,01116.jpg,30,69,523,354
109,01117.jpg,114,117,524,360
118,01118.jpg,65,85,602,419
144,01119.jpg,108,65,624,414
187,01120.jpg,50,42,605,438
191,01121.jpg,157,59,838,485
34,01122.jpg,48,49,596,450
20,01123.jpg,72,210,978,665
11,01124.jpg,39,124,577,319
54,01125.jpg,77,81,561,392
45,01126.jpg,16,105,279,266
29,01127.jpg,29,78,607,272
30,01128.jpg,39,120,558,429
31,01129.jpg,30,34,411,182
43,01130.jpg,108,228,558,415
113,01131.jpg,1,65,455,253
143,01132.jpg,12,120,766,501
56,01133.jpg,51,49,247,163
5,01134.jpg,68,48,235,162
123,01135.jpg,18,86,613,355
52,01136.jpg,11,29,490,295
90,01137.jpg,57,71,710,501
39,01138.jpg,57,116,471,249
187,01139.jpg,47,34,595,326
191,01140.jpg,48,274,771,555
170,01141.jpg,19,229,1801,1144
31,01142.jpg,3,127,636,425
121,01143.jpg,57,124,558,381
190,01144.jpg,11,41,555,333
121,01145.jpg,39,96,760,538
56,01146.jpg,42,55,264,152
64,01147.jpg,1,1,526,530
10,01148.jpg,32,109,575,267
165,01149.jpg,5,20,388,239
101,01150.jpg,176,118,486,313
22,01151.jpg,32,48,272,196
78,01152.jpg,4,24,417,309
97,01153.jpg,25,64,741,301
146,01154.jpg,206,173,805,478
96,01155.jpg,395,414,2378,1721
110,01156.jpg,38,60,291,220
15,01157.jpg,32,135,466,266
187,01158.jpg,57,25,579,433
195,01159.jpg,30,23,390,256
23,01160.jpg,3,45,630,402
82,01161.jpg,64,106,399,307
174,01162.jpg,65,182,616,383
87,01163.jpg,69,192,876,531
31,01164.jpg,235,425,1101,711
36,01165.jpg,106,27,933,440
123,01166.jpg,16,94,768,513
21,01167.jpg,88,298,717,514
46,01168.jpg,124,322,1010,662
73,01169.jpg,27,17,249,189
141,01170.jpg,63,106,454,299
88,01171.jpg,102,6,606,480
122,01172.jpg,50,107,458,299
145,01173.jpg,11,15,989,658
122,01174.jpg,1,20,275,184
113,01175.jpg,1,4,800,320
65,01176.jpg,28,33,285,177
165,01177.jpg,163,237,1061,737
43,01178.jpg,68,169,712,401
11,01179.jpg,85,200,463,344
16,01180.jpg,11,29,294,185
126,01181.jpg,25,125,620,349
161,01182.jpg,70,193,762,445
153,01183.jpg,75,260,923,593
46,01184.jpg,16,40,464,244
52,01185.jpg,147,180,1486,1011
8,01186.jpg,12,48,230,157
157,01187.jpg,58,94,467,278
94,01188.jpg,108,105,540,330
153,01189.jpg,22,278,625,445
63,01190.jpg,78,95,999,667
116,01191.jpg,13,34,235,184
30,01192.jpg,18,115,445,334
48,01193.jpg,5,19,320,139
123,01194.jpg,62,141,309,246
24,01195.jpg,15,46,575,415
151,01196.jpg,115,93,246,151
36,01197.jpg,3,49,998,772
53,01198.jpg,30,78,611,403
62,01199.jpg,37,97,265,182
142,01200.jpg,80,31,667,264
50,01201.jpg,19,51,631,458
21,01202.jpg,52,289,751,505
171,01203.jpg,1,36,269,196
140,01204.jpg,49,83,1073,765
41,01205.jpg,45,59,284,161
28,01206.jpg,71,96,590,393
48,01207.jpg,5,50,293,170
30,01208.jpg,64,281,819,694
174,01209.jpg,1,24,120,103
14,01210.jpg,19,123,618,354
108,01211.jpg,23,21,235,176
90,01212.jpg,103,292,1495,845
134,01213.jpg,38,127,642,412
3,01214.jpg,3,47,296,183
114,01215.jpg,25,124,552,308
185,01216.jpg,43,70,584,321
159,01217.jpg,100,97,429,314
161,01218.jpg,51,256,1007,585
81,01219.jpg,63,81,590,410
121,01220.jpg,31,11,248,179
142,01221.jpg,1,20,319,219
64,01222.jpg,23,60,597,349
147,01223.jpg,64,120,886,767
39,01224.jpg,786,514,1443,890
187,01225.jpg,86,33,513,403
189,01226.jpg,71,126,581,413
37,01227.jpg,113,54,634,470
45,01228.jpg,331,299,702,562
84,01229.jpg,100,55,403,271
74,01230.jpg,27,115,667,404
159,01231.jpg,22,4,457,316
14,01232.jpg,150,87,472,289
138,01233.jpg,8,93,630,422
49,01234.jpg,102,28,508,365
156,01235.jpg,29,116,464,311
180,01236.jpg,21,66,409,226
173,01237.jpg,116,409,1156,753
111,01238.jpg,24,41,270,158
28,01239.jpg,300,501,1711,1070
188,01240.jpg,83,59,416,320
77,01241.jpg,52,39,250,122
94,01242.jpg,68,126,585,399
154,01243.jpg,41,75,464,266
155,01244.jpg,135,43,663,571
19,01245.jpg,47,59,585,383
118,01246.jpg,13,44,784,538
162,01247.jpg,20,47,291,212
160,01248.jpg,25,37,275,189
46,01249.jpg,62,226,1189,841
182,01250.jpg,27,174,989,708
16,01251.jpg,206,96,736,365
196,01252.jpg,19,25,386,242
37,01253.jpg,78,134,1189,772
155,01254.jpg,107,91,756,501
6,01255.jpg,17,80,735,492
71,01256.jpg,8,28,279,201
133,01257.jpg,24,172,1005,587
95,01258.jpg,29,91,482,454
89,01259.jpg,139,112,1090,706
95,01260.jpg,44,29,187,133
85,01261.jpg,48,137,343,276
84,01262.jpg,47,31,340,219
143,01263.jpg,1,21,639,470
4,01264.jpg,5,36,623,357
185,01265.jpg,35,160,509,361
122,01266.jpg,20,87,600,391
127,01267.jpg,26,92,604,291
54,01268.jpg,9,43,254,152
180,01269.jpg,96,3,519,385
44,01270.jpg,21,76,532,355
158,01271.jpg,1,15,120,99
132,01272.jpg,111,66,984,800
102,01273.jpg,53,265,769,475
72,01274.jpg,5,153,420,337
29,01275.jpg,14,52,252,149
9,01276.jpg,67,102,567,357
1,01277.jpg,1,5,160,89
80,01278.jpg,25,48,294,142
131,01279.jpg,7,24,287,232
106,01280.jpg,74,157,504,398
47,01281.jpg,126,69,402,309
184,01282.jpg,11,14,621,441
8,01283.jpg,19,52,261,150
40,01284.jpg,112,298,1609,1003
195,01285.jpg,47,49,321,202
130,01286.jpg,74,1,1448,855
160,01287.jpg,64,189,458,357
94,01288.jpg,135,120,869,619
53,01289.jpg,4,32,259,171
165,01290.jpg,10,69,317,216
137,01291.jpg,104,155,459,322
28,01292.jpg,22,16,434,332
46,01293.jpg,76,87,388,244
107,01294.jpg,8,55,160,108
94,01295.jpg,113,133,578,375
115,01296.jpg,30,101,445,261
12,01297.jpg,103,205,1330,928
20,01298.jpg,28,199,1005,673
186,01299.jpg,41,140,591,356
58,01300.jpg,42,186,1788,1088
144,01301.jpg,34,93,620,350
178,01302.jpg,62,79,620,455
191,01303.jpg,55,22,685,433
137,01304.jpg,17,74,624,425
145,01305.jpg,242,250,860,643
157,01306.jpg,124,81,768,535
81,01307.jpg,177,266,943,748
23,01308.jpg,73,452,2478,1508
74,01309.jpg,14,120,281,216
172,01310.jpg,40,39,703,415
88,01311.jpg,1,12,137,94
86,01312.jpg,65,17,424,202
12,01313.jpg,56,69,558,354
123,01314.jpg,29,129,597,364
189,01315.jpg,31,12,421,209
57,01316.jpg,20,35,406,236
192,01317.jpg,91,129,533,399
67,01318.jpg,167,85,580,307
181,01319.jpg,59,115,378,249
184,01320.jpg,89,42,461,288
177,01321.jpg,46,69,603,411
7,01322.jpg,46,69,583,363
114,01323.jpg,49,203,992,692
39,01324.jpg,32,93,250,184
70,01325.jpg,33,38,250,167
67,01326.jpg,15,48,274,187
74,01327.jpg,39,116,353,250
59,01328.jpg,91,282,956,642
165,01329.jpg,10,52,255,163
53,01330.jpg,9,11,290,200
8,01331.jpg,355,323,1316,897
126,01332.jpg,50,48,591,384
130,01333.jpg,32,86,609,304
179,01334.jpg,9,71,461,216
45,01335.jpg,555,301,1173,568
189,01336.jpg,5,7,261,125
188,01337.jpg,9,32,253,161
162,01338.jpg,59,87,1737,1211
94,01339.jpg,114,107,561,407
30,01340.jpg,110,83,590,370
73,01341.jpg,59,107,575,398
59,01342.jpg,66,122,480,234
192,01343.jpg,60,144,778,463
126,01344.jpg,26,23,615,459
86,01345.jpg,37,169,587,413
13,01346.jpg,37,139,656,470
179,01347.jpg,23,1,430,319
37,01348.jpg,80,110,980,677
144,01349.jpg,341,248,768,497
157,01350.jpg,105,315,780,561
112,01351.jpg,80,191,948,623
40,01352.jpg,2,59,300,219
31,01353.jpg,43,99,1013,615
156,01354.jpg,17,43,250,159
184,01355.jpg,46,1,799,560
168,01356.jpg,51,120,683,378
44,01357.jpg,52,122,750,429
59,01358.jpg,10,1,563,306
80,01359.jpg,17,25,282,153
59,01360.jpg,15,102,411,291
9,01361.jpg,74,73,239,158
111,01362.jpg,80,165,543,405
140,01363.jpg,44,62,589,415
58,01364.jpg,1,74,639,334
49,01365.jpg,114,144,476,349
115,01366.jpg,44,196,603,410
80,01367.jpg,19,54,246,170
133,01368.jpg,32,136,843,490
161,01369.jpg,69,36,259,155
21,01370.jpg,20,29,583,270
92,01371.jpg,32,60,207,157
13,01372.jpg,263,598,2349,1638
130,01373.jpg,61,137,596,443
159,01374.jpg,3,37,496,299
170,01375.jpg,54,254,1961,1084
121,01376.jpg,5,27,347,234
97,01377.jpg,54,75,408,274
87,01378.jpg,29,141,597,450
192,01379.jpg,60,111,760,520
124,01380.jpg,63,51,571,320
46,01381.jpg,33,35,502,275
53,01382.jpg,3,21,285,195
113,01383.jpg,23,11,307,225
85,01384.jpg,117,31,516,415
174,01385.jpg,150,109,605,407
170,01386.jpg,73,211,1534,988
131,01387.jpg,6,31,636,434
109,01388.jpg,24,41,277,198
128,01389.jpg,23,32,218,159
188,01390.jpg,16,24,248,188
73,01391.jpg,17,58,241,151
5,01392.jpg,39,89,457,334
127,01393.jpg,4,118,519,321
156,01394.jpg,13,95,462,279
30,01395.jpg,39,76,969,593
154,01396.jpg,140,175,492,411
67,01397.jpg,41,39,602,456
111,01398.jpg,108,50,535,385
43,01399.jpg,31,66,525,261
136,01400.jpg,43,181,471,329
42,01401.jpg,95,57,681,360
118,01402.jpg,41,60,226,165
14,01403.jpg,16,41,399,300
163,01404.jpg,436,574,1465,940
155,01405.jpg,16,52,386,252
144,01406.jpg,103,134,905,551
99,01407.jpg,51,44,506,263
190,01408.jpg,27,52,253,151
43,01409.jpg,39,24,498,242
109,01410.jpg,172,80,448,306
55,01411.jpg,42,207,760,469
133,01412.jpg,41,71,554,458
8,01413.jpg,24,46,290,188
91,01414.jpg,12,84,636,479
25,01415.jpg,9,25,291,163
7,01416.jpg,54,81,728,422
156,01417.jpg,31,90,613,360
84,01418.jpg,99,158,825,585
70,01419.jpg,11,8,110,68
164,01420.jpg,184,261,1164,703
97,01421.jpg,4,17,593,269
128,01422.jpg,58,44,250,180
27,01423.jpg,51,115,606,399
123,01424.jpg,1,14,352,256
11,01425.jpg,25,117,1015,536
104,01426.jpg,47,57,612,353
149,01427.jpg,347,476,4243,2904
59,01428.jpg,68,71,238,187
127,01429.jpg,14,90,490,320
74,01430.jpg,19,54,383,253
194,01431.jpg,17,158,779,462
70,01432.jpg,40,128,594,352
47,01433.jpg,10,60,296,178
98,01434.jpg,52,96,754,498
189,01435.jpg,297,191,1758,1043
160,01436.jpg,228,207,531,332
80,01437.jpg,1,87,629,404
33,01438.jpg,16,132,768,574
93,01439.jpg,47,72,444,317
88,01440.jpg,29,34,203,158
148,01441.jpg,126,118,768,538
166,01442.jpg,63,81,771,552
34,01443.jpg,120,130,475,312
52,01444.jpg,1,56,402,248
143,01445.jpg,102,150,659,414
144,01446.jpg,28,235,1597,1135
53,01447.jpg,4,5,275,176
110,01448.jpg,17,20,265,162
189,01449.jpg,11,21,325,216
15,01450.jpg,53,140,570,338
158,01451.jpg,24,247,2044,911
91,01452.jpg,17,93,639,360
192,01453.jpg,38,105,754,457
122,01454.jpg,9,17,281,172
144,01455.jpg,20,140,599,351
120,01456.jpg,35,63,464,331
15,01457.jpg,164,95,506,343
113,01458.jpg,18,279,1003,752
62,01459.jpg,37,61,487,342
174,01460.jpg,5,9,118,67
96,01461.jpg,5,193,1994,1276
146,01462.jpg,26,14,1015,750
165,01463.jpg,16,50,237,163
193,01464.jpg,50,64,584,364
115,01465.jpg,10,3,594,234
142,01466.jpg,61,68,488,294
178,01467.jpg,27,55,376,284
7,01468.jpg,78,164,411,284
36,01469.jpg,10,8,596,312
167,01470.jpg,108,591,1127,1107
65,01471.jpg,45,59,585,449
189,01472.jpg,9,107,770,434
33,01473.jpg,17,9,284,188
154,01474.jpg,83,80,508,321
139,01475.jpg,10,49,595,311
177,01476.jpg,49,30,417,278
70,01477.jpg,1,25,258,180
116,01478.jpg,92,122,666,457
184,01479.jpg,224,118,519,300
141,01480.jpg,126,72,666,471
87,01481.jpg,26,78,605,452
109,01482.jpg,3,22,269,165
8,01483.jpg,427,397,1669,982
46,01484.jpg,102,171,357,323
43,01485.jpg,78,88,747,466
15,01486.jpg,91,127,284,186
79,01487.jpg,95,244,1561,1041
182,01488.jpg,42,189,739,472
34,01489.jpg,133,169,967,647
185,01490.jpg,20,18,619,260
150,01491.jpg,26,63,362,233
148,01492.jpg,78,104,719,507
29,01493.jpg,62,81,257,185
16,01494.jpg,24,53,247,133
156,01495.jpg,35,73,639,367
15,01496.jpg,51,91,530,316
89,01497.jpg,32,74,613,424
178,01498.jpg,53,71,563,407
153,01499.jpg,19,115,627,330
28,01500.jpg,47,63,380,256
176,01501.jpg,72,284,1145,738
17,01502.jpg,6,3,158,77
141,01503.jpg,84,79,668,313
130,01504.jpg,28,64,452,280
158,01505.jpg,38,3,229,95
10,01506.jpg,77,269,1916,1194
184,01507.jpg,37,49,773,325
136,01508.jpg,33,20,201,106
51,01509.jpg,67,97,496,272
180,01510.jpg,116,92,387,210
52,01511.jpg,32,93,615,390
26,01512.jpg,233,327,1141,713
195,01513.jpg,74,115,601,399
127,01514.jpg,18,59,444,292
22,01515.jpg,51,157,994,606
104,01516.jpg,24,47,239,160
169,01517.jpg,131,261,1071,733
194,01518.jpg,24,98,573,352
51,01519.jpg,45,241,990,556
29,01520.jpg,14,29,213,105
151,01521.jpg,123,187,494,324
40,01522.jpg,16,56,258,173
183,01523.jpg,67,71,713,451
22,01524.jpg,3,47,500,282
100,01525.jpg,42,8,465,280
97,01526.jpg,240,46,740,302
96,01527.jpg,25,35,581,387
131,01528.jpg,24,38,276,179
154,01529.jpg,40,65,774,494
182,01530.jpg,79,259,924,699
188,01531.jpg,15,28,251,181
95,01532.jpg,76,37,652,500
65,01533.jpg,35,66,573,420
19,01534.jpg,128,185,901,623
2,01535.jpg,8,29,444,213
125,01536.jpg,44,15,234,175
7,01537.jpg,79,163,539,393
79,01538.jpg,51,112,976,667
195,01539.jpg,20,47,295,196
190,01540.jpg,9,27,187,120
88,01541.jpg,34,89,402,261
73,01542.jpg,78,59,557,402
162,01543.jpg,14,44,250,169
71,01544.jpg,57,53,293,236
93,01545.jpg,91,45,721,538
75,01546.jpg,85,174,967,654
94,01547.jpg,90,65,878,403
167,01548.jpg,603,287,1435,711
112,01549.jpg,1,3,799,600
187,01550.jpg,156,192,572,336
